CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn,Churn_Probability
15609187,455,France,Female,27,5,155879.09,2,0,0,70774.97,,,0.050349314
15634628,579,France,Female,33,1,65667.79,2,0,0,164608.98,,,0.03308839
15668104,479,Spain,Male,37,6,118433.94,1,0,1,160060.9,,,0.08262306
15578977,786,France,Male,34,9,0.0,2,1,0,144517.19,0.0,0.0,0.017157126
15791216,600,Germany,Male,43,8,133379.41,1,1,0,177378.66,,,0.6413156
15669175,479,Germany,Male,24,6,107637.97,2,0,1,169505.83,,,0.06137364
15672875,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,,,0.045793794
15741181,721,France,Male,41,6,135071.12,1,1,1,64477.25,,,0.12043009
15686538,522,France,Female,41,7,0.0,2,0,1,176780.39,,,0.06355885
15702801,677,France,Female,29,3,86616.35,1,0,0,91903.9,,,0.109586604
15573152,620,France,Female,41,9,0.0,2,0,0,88852.47,1.0,1.0,0.02490204
15610419,554,France,Male,33,3,117413.95,1,1,1,12766.74,,,0.037255228
15680804,850,France,Male,29,6,0.0,2,1,1,10672.54,,,0.0048103095
15799811,724,France,Male,40,10,0.0,1,1,0,127847.25,0.0,0.0,0.36455628
15585215,763,France,Female,31,4,0.0,2,0,0,50404.72,0.0,0.0,0.029803261
15691011,591,France,Male,42,9,161651.37,2,1,1,131753.97,,,0.03883832
15625494,573,France,Female,32,9,125321.84,2,1,1,130234.63,,,0.0496541
15692819,665,Germany,Male,32,1,132178.67,1,0,0,11865.76,,,0.73824257
15742668,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0.0,0.0,0.15705998
15605698,746,France,Male,58,3,0.0,3,1,1,80344.96,,,0.9723112
15769917,673,Germany,Female,34,1,127122.79,3,0,1,76703.1,,,0.99700516
15707132,465,France,Male,33,5,0.0,2,0,1,78698.09,,,0.0021575051
15618816,670,Germany,Female,40,2,147171.2,1,0,1,69850.04,,,0.34302294
15723886,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,1.0,0.0,0.011131473
15806808,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,,,0.99813807
15575428,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,,,0.025096852
15702293,588,Spain,Female,35,7,0.0,2,1,1,108739.15,,,0.021857435
15775203,824,France,Male,45,3,129209.48,1,0,0,60151.77,,,0.24103117
15756875,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,,,0.021792244
15646563,772,France,Female,35,9,0.0,1,0,1,25448.31,,,0.552278
15636395,529,France,Female,31,5,0.0,2,1,0,26817.23,,,0.0066039553
15763613,581,France,Male,30,1,0.0,2,1,0,199464.08,,,0.0018754855
15661473,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,,,0.9095298
15678385,465,France,Male,25,2,78247.31,2,1,1,10472.31,0.0,0.0,0.0010084102
15807837,640,France,Female,30,6,107499.7,1,1,1,187632.22,,,0.008530394
15762228,506,Spain,Male,35,6,110046.93,2,1,0,26318.73,,,0.03961639
15771000,684,France,Male,38,4,0.0,3,1,0,75609.84,,,0.884229
15789158,636,Germany,Male,49,6,113599.74,2,1,0,158887.09,0.0,0.0,0.4819586
15688498,594,Germany,Female,21,2,87096.82,2,1,0,168186.11,,,0.042781334
15692750,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,0.0,0.0,0.99716955
15701238,683,France,Male,47,1,0.0,2,1,0,148989.15,,,0.05069044
15726557,638,France,Female,42,7,165679.92,1,0,0,32916.29,0.0,0.0,0.6424128
15807003,762,France,Male,32,10,191775.65,1,1,0,179657.83,,,0.310143
15735687,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,,,0.17941755
15615828,550,France,Male,34,8,122359.5,1,0,0,116495.55,,,0.050308175
15605339,673,France,Female,37,10,0.0,2,1,1,37411.35,,,0.19275595
15699839,637,France,Male,36,2,152606.82,1,1,1,71692.8,,,0.16369987
15654654,725,Germany,Female,33,7,115182.84,2,1,1,177279.41,1.0,0.0,0.039459307
15680855,637,France,Male,33,2,145731.83,1,0,1,109219.43,0.0,0.0,0.119199306
15631070,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,,,0.11837173
15701376,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0.0,0.0,0.0075830235
15585427,528,France,Female,26,10,102073.67,2,0,0,166799.93,,,0.010771308
15574305,680,France,Male,36,3,116275.12,1,1,1,63795.8,,,0.014384966
15635078,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,,,0.24805774
15620756,747,France,Male,49,6,202904.64,1,1,1,17298.72,,,0.69778085
15745716,706,Spain,Male,53,7,0.0,2,0,1,117939.17,,,0.0419085
15591942,611,Spain,Female,33,7,0.0,2,1,1,3729.89,,,0.01658347
15697042,738,Spain,Male,35,8,127290.61,1,1,0,16081.62,,,0.039248347
15589224,596,Spain,Male,41,5,0.0,2,0,1,141053.85,,,0.01161468
15679048,558,Germany,Male,41,2,124227.14,1,1,1,111184.67,,,0.620648
15607112,606,France,Male,32,6,0.0,2,0,1,36540.63,,,0.03026684
15591698,849,Germany,Female,49,9,132934.89,1,1,0,171056.65,,,0.9048004
15587611,537,France,Male,59,9,0.0,2,0,0,103799.77,,,0.9245399
15811314,589,Germany,Female,36,9,140355.56,2,1,0,136329.96,0.0,0.0,0.11921093
15722533,716,France,Female,40,3,0.0,2,0,1,167636.15,,,0.03799866
15683677,769,Spain,Male,39,9,0.0,1,1,1,47722.79,0.0,0.0,0.3516732
15798885,585,France,Male,56,4,138227.19,2,1,1,55287.84,,,0.2603055
15621611,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,,,0.5855478
15717893,607,Germany,Male,36,8,143421.74,1,1,0,97879.02,,,0.64973813
15667451,733,France,Male,36,5,0.0,2,1,1,109127.54,,,0.006554412
15705991,469,Germany,Male,38,9,113599.42,1,0,0,11950.29,,,0.4573923
15804610,601,France,Female,41,1,0.0,2,0,1,160607.06,1.0,0.0,0.022773797
15711843,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,,,0.98892945
15599152,698,France,Male,31,1,156111.24,1,0,0,134790.74,,,0.07033415
15757607,623,France,Male,45,0,0.0,1,1,0,196533.72,,,0.73482525
15653404,684,Spain,Female,24,9,79263.9,1,0,1,196574.48,,,0.060627647
15638329,522,Germany,Male,25,1,111432.13,1,1,1,168683.57,,,0.019281477
15603749,564,France,Female,53,2,45472.28,1,1,1,41055.71,,,0.79083085
15648725,660,France,Male,41,3,0.0,2,1,1,108665.89,,,0.018209968
15706764,560,France,Female,35,1,0.0,2,1,0,3701.63,,,0.019873537
15668594,620,Germany,Female,25,1,137712.01,1,1,1,76197.05,,,0.054061584
15725429,623,Germany,Male,33,8,96759.42,1,1,1,174777.98,,,0.083707884
15615797,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,,,0.8895869
15612769,692,France,Male,28,5,61581.97,1,1,1,70179.91,,,0.15450966
15731760,681,France,Male,25,5,0.0,1,0,1,90860.97,,,0.15903817
15605791,524,Germany,Male,29,9,144287.6,2,1,0,32063.3,,,0.06647516
15689096,590,France,Male,47,0,117879.32,1,1,1,8214.46,,,0.61410123
15640059,606,France,Male,40,5,0.0,2,1,1,70899.27,1.0,1.0,0.010653049
15722548,540,France,Male,48,0,148116.48,1,0,0,116973.48,0.0,0.0,0.67271465
15629677,687,Spain,Female,39,2,0.0,3,0,0,188150.6,0.0,0.0,0.98840743
15809057,600,Spain,Female,27,6,0.0,2,1,1,172031.22,,,0.0024730396
15773447,526,Spain,Male,30,8,0.0,1,1,0,36251.0,,,0.25121647
15668009,747,Spain,Male,37,1,0.0,2,0,1,180551.76,,,0.0016488706
15737998,529,France,Male,46,8,0.0,1,0,0,126511.94,,,0.84598356
15622985,679,France,Female,39,4,0.0,1,0,0,172939.3,,,0.39188993
15588944,456,France,Female,63,1,165350.61,2,0,0,140758.07,,,0.9251988
15756150,418,France,Female,39,2,0.0,2,0,0,9041.71,,,0.021799924
15595136,645,France,Female,37,1,0.0,2,1,1,68987.55,,,0.039762966
15732307,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,,,0.22620589
15800062,850,Spain,Male,49,8,0.0,1,0,0,25867.67,,,0.902073
15667932,758,Spain,Female,43,10,0.0,2,1,1,55313.44,,,0.067348264
15795429,487,France,Male,24,7,133628.09,2,1,1,98570.01,,,0.008875242
15771509,538,Germany,Female,42,1,98548.62,2,0,1,94047.75,,,0.15801032
15576602,809,France,Male,38,3,0.0,2,1,1,80061.31,1.0,1.0,0.0008253664
15748920,561,France,Female,49,8,0.0,2,1,1,12513.07,,,0.11895152
15790379,629,Germany,Male,28,8,108601.0,1,1,1,119647.7,,,0.044103727
15798659,526,Spain,Female,43,3,0.0,2,1,0,31705.19,,,0.046470463
15726058,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,,,0.053707458
15616028,694,France,Male,30,2,0.0,3,0,1,15039.41,,,0.07850752
15658532,520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0.0,0.0,0.0744446
15729065,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,,,0.024971755
15681671,850,Germany,Male,28,2,101100.22,2,1,1,35337.31,,,0.0045625935
15778135,575,Spain,Male,43,3,0.0,1,1,0,83594.51,1.0,0.0,0.6058419
15746564,566,France,Male,42,3,108010.78,1,1,1,157486.1,,,0.32447335
15688951,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,,,0.07469463
15586133,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,,,0.6300167
15736069,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,,,0.73793083
15806964,702,France,Male,45,0,80793.58,1,1,1,27474.81,0.0,0.0,0.354667
15664610,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,0.0,0.0,0.9266521
15590177,718,France,Female,44,1,133866.22,1,0,1,139049.24,,,0.28774115
15626882,662,Spain,Male,37,5,94901.09,1,1,1,48233.75,,,0.05586345
15685640,649,France,Female,41,3,130931.83,1,1,1,144808.37,,,0.2572457
15768151,514,Germany,Female,45,3,109032.23,1,0,1,155407.21,,,0.7732019
15618661,535,France,Male,30,6,103804.97,1,1,1,125710.53,,,0.039296657
15692235,750,France,Female,38,1,0.0,2,1,0,47764.99,,,0.051021527
15720509,696,France,Male,34,9,150856.79,1,0,1,8236.78,,,0.0088305995
15693322,635,Germany,Female,37,9,146748.07,1,0,1,11407.58,,,0.38395497
15705403,617,Spain,Female,46,3,106521.49,1,0,1,86587.37,,,0.42884624
15603203,650,France,Female,27,6,0.0,2,1,0,1002.39,0.0,1.0,0.0040519047
15762882,577,Germany,Female,31,4,61211.18,1,1,1,145250.43,,,0.037831135
15711457,755,France,Female,28,7,124540.28,1,0,1,188850.89,,,0.02529755
15701768,637,France,Male,32,3,0.0,2,1,1,197827.06,,,0.0031802277
15747677,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0.0,0.0,0.049100745
15581551,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,,,0.0146768475
15631392,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,,,0.01201581
15711309,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,0.0,0.0,0.13406675
15576196,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,,,0.8136375
15761043,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0.0,0.0,0.11917925
15596761,515,Germany,Male,60,9,113715.36,1,1,0,18424.24,,,0.9600312
15736146,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,,,0.0501497
15720893,637,Spain,Female,34,9,0.0,2,0,0,26057.08,0.0,0.0,0.02108618
15760851,629,France,Male,31,6,0.0,2,1,0,93881.75,,,0.018976096
15772618,665,France,Male,25,7,90920.75,1,0,1,112256.57,,,0.084976576
15751455,469,France,Female,48,5,0.0,1,1,0,160529.71,,,0.8744383
15654296,754,Spain,Female,19,9,0.0,1,1,0,189641.11,,,0.27202496
15667093,673,France,Male,37,2,0.0,1,1,1,13624.02,,,0.3300635
15674678,731,Germany,Female,43,9,79120.27,1,0,0,548.52,,,0.13875829
15789560,668,France,Male,42,8,187534.79,1,1,1,32900.41,,,0.5571933
15683892,677,Germany,Female,26,3,102395.79,1,1,0,119368.99,,,0.2744187
15615020,595,Germany,Female,41,9,150463.11,2,0,1,81548.38,,,0.23939599
15784918,498,Germany,Male,35,2,121968.11,2,0,1,188343.05,,,0.103201374
15627385,748,France,Male,34,5,84009.47,1,1,1,137001.1,,,0.026881453
15733964,606,Spain,Female,53,1,109330.06,1,1,1,75860.01,,,0.31694105
15567923,739,France,Female,30,6,0.0,1,0,0,122604.44,,,0.27991712
15645029,771,Spain,Female,33,5,0.0,2,1,0,8673.43,,,0.036817636
15616330,595,France,Male,31,4,0.0,2,1,0,189995.86,1.0,1.0,0.018673267
15680197,701,France,Male,41,10,0.0,2,1,1,146257.77,,,0.0076275817
15625445,572,France,Female,36,8,68348.18,2,0,1,50400.32,,,0.23468655
15581479,523,France,Male,30,1,83181.29,1,1,1,138176.78,0.0,0.0,0.02412431
15573769,764,France,Female,24,7,0.0,2,1,0,186105.99,1.0,1.0,0.005383781
15719827,767,France,Male,36,3,0.0,1,0,0,65147.27,,,0.16425262
15671358,720,France,Male,44,4,0.0,2,1,0,163471.01,,,0.03750517
15732740,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,,,0.13828254
15569120,615,France,Male,30,7,0.0,2,1,1,156346.84,,,0.0078102737
15739271,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,,,0.16776519
15812888,447,France,Male,41,3,0.0,4,1,1,197490.39,,,0.6988669
15790299,592,Spain,Male,37,9,0.0,3,1,1,10656.89,1.0,0.0,0.5840294
15588695,833,Spain,Male,32,6,0.0,1,1,1,44323.22,,,0.07423058
15737832,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,,,0.13564028
15620505,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0.0,0.0,0.10045155
15646490,537,Spain,Male,42,1,190569.23,1,0,1,127154.8,,,0.2034772
15695383,567,Spain,Male,44,9,0.0,2,1,0,87677.15,,,0.0767721
15669946,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,,,0.7539714
15781710,558,Spain,Female,31,7,0.0,2,1,0,166720.28,,,0.008191221
15683007,739,Germany,Female,25,5,113113.12,1,1,0,129181.27,,,0.3530875
15583548,525,Spain,Female,47,6,118560.0,1,1,0,82522.61,,,0.4750165
15793247,498,France,Male,34,5,0.0,2,1,1,91711.66,1.0,0.0,0.00033909435
15789498,562,France,Male,30,3,111099.79,2,0,0,140650.19,,,0.018694876
15752731,615,France,Female,30,9,0.0,1,1,0,87347.82,0.0,0.0,0.2344009
15592078,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,,,0.005075017
15791111,635,France,Female,47,2,125724.95,2,1,0,63236.97,,,0.274109
15668058,661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0.0,1.0,0.28917807
15772412,554,Spain,Male,30,6,135370.12,1,1,1,179689.05,,,0.0965944
15746190,624,Spain,Female,28,2,0.0,2,0,1,104353.26,,,0.055486396
15599533,569,France,Female,43,7,0.0,2,1,1,77703.19,,,0.053538173
15623944,511,Spain,Female,66,4,0.0,1,1,0,1643.11,0.0,0.0,0.33044165
15759021,685,France,Male,35,9,0.0,1,1,0,167033.83,,,0.27785861
15750014,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,,,0.6586265
15612444,549,France,Male,29,3,0.0,2,1,0,146090.38,,,0.008493375
15638871,639,France,Male,77,6,80926.02,2,1,1,55829.25,,,0.004751692
15635177,597,Spain,Female,66,3,0.0,1,1,1,70532.53,,,0.026245033
15709474,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,,,0.66496
15669011,659,France,Female,44,9,23503.31,1,0,1,169862.01,,,0.54151654
15601008,802,France,Male,33,8,0.0,2,1,0,143706.18,0.0,0.0,0.012321056
15795124,726,Germany,Male,50,9,94504.35,1,0,1,5078.9,,,0.15224232
15784958,797,France,Female,55,10,0.0,4,1,1,49418.87,,,0.9830368
15808849,702,France,Male,40,7,145536.9,1,0,1,135334.24,,,0.0309125
15607040,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0.0,0.0,0.3000995
15588461,686,France,Male,35,4,0.0,1,1,0,8816.37,,,0.100716144
15744240,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,,,0.47906366
15684296,714,France,Male,34,5,141173.03,1,0,1,98896.06,,,0.017342567
15700813,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,,,0.03615802
15592816,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,,,0.98931015
15752885,529,France,Male,42,1,157498.9,1,1,1,82276.62,,,0.39800537
15579647,682,France,Male,42,0,0.0,1,1,1,160828.98,,,0.1752701
15660688,701,Spain,Female,35,9,0.0,2,0,0,170996.86,,,0.01665305
15698791,679,France,Male,45,3,146758.24,1,1,0,48466.89,,,0.4728603
15566563,777,France,Female,30,4,137851.31,1,1,0,5008.23,,,0.047744315
15569878,592,France,Male,37,3,96651.03,1,1,1,3232.82,,,0.046028
15801863,521,France,Female,32,2,136555.01,2,1,1,129353.21,,,0.019896561
15808017,545,France,Male,38,1,88293.13,2,1,1,24302.95,0.0,1.0,0.034487884
15716381,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,,,0.7196304
15773277,676,France,Male,35,5,106836.67,2,1,0,84199.78,,,0.065849334
15614778,579,France,Male,31,6,0.0,2,1,0,26149.25,,,0.011286669
15735849,617,France,Female,26,2,165947.99,2,0,1,168834.38,,,0.14717901
15672091,786,Germany,Female,32,2,104336.43,2,0,0,59559.81,,,0.07550144
15774098,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,,,0.097296186
15793311,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,,,0.10831409
15713346,794,France,Male,24,10,146126.75,1,1,1,88992.05,,,0.20301414
15604963,661,France,Male,39,5,0.0,2,0,0,181461.46,,,0.03849202
15728005,698,France,Female,57,9,111359.55,2,1,0,105715.01,,,0.8868037
15641877,681,France,Male,47,9,97023.21,1,1,1,2168.13,,,0.10647722
15797149,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,,,0.13602002
15643048,639,France,Male,66,0,0.0,2,0,1,42240.54,,,0.014734532
15815690,614,Spain,Female,40,3,113348.5,1,1,1,77789.01,,,0.08233067
15658969,711,France,Male,51,7,0.0,3,1,0,38409.79,0.0,0.0,0.9380324
15711396,427,Spain,Male,40,8,0.0,2,1,1,82870.75,,,0.0055596447
15579166,619,France,Female,30,7,70729.17,1,1,1,160948.87,,,0.25503543
15730735,713,France,Male,38,9,72286.84,2,1,1,26136.89,,,0.009835552
15752375,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,,,0.048077106
15665524,605,Spain,Male,41,5,103154.66,1,0,0,143203.78,,,0.09144904
15791053,709,Germany,Male,45,4,122917.71,1,1,1,11.58,,,0.80440253
15661162,526,Spain,Male,49,2,0.0,1,1,0,114539.67,,,0.9491469
15793046,619,France,Female,35,4,90413.12,1,1,1,20555.21,,,0.2080276
15689886,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,,,0.9992348
15777033,524,France,Male,29,7,0.0,2,1,1,105448.74,,,0.017750552
15766575,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1.0,1.0,0.9451271
15707634,775,France,Female,32,2,108698.96,2,1,1,161069.73,,,0.02039836
15783349,481,Spain,Male,39,1,111233.09,1,1,1,123995.15,,,0.13376983
15691624,820,France,Male,33,2,132150.26,2,1,0,23067.97,,,0.067848094
15614827,503,France,Male,42,8,104430.08,1,1,1,147557.71,,,0.067862555
15810864,700,France,Female,82,2,0.0,2,0,1,182055.36,0.0,0.0,0.014670195
15682576,763,France,Male,67,1,149436.73,2,0,1,106282.74,,,0.028450653
15731330,652,Spain,Female,40,7,100471.34,1,1,1,124550.88,,,0.20342979
15621435,623,France,Female,39,1,160903.2,1,0,0,78774.36,,,0.3016016
15694821,765,Germany,Male,43,4,148962.76,1,0,1,173878.87,0.0,0.0,0.16499469
15703292,573,France,Male,26,8,86270.93,2,1,1,90177.3,,,0.010397902
15801630,558,France,Male,40,6,0.0,2,1,0,173844.89,,,0.058343377
15670039,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0.0,0.0,0.09085431
15724858,688,France,Female,54,9,0.0,1,1,0,191212.63,,,0.9886282
15699195,709,France,Female,24,3,110949.41,1,1,1,168515.61,,,0.21668708
15665402,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,,,0.10922943
15766427,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,,,0.7819038
15665376,647,Germany,Female,35,3,166518.63,2,1,0,147930.46,,,0.056289643
15613734,640,France,Female,33,6,84719.13,2,1,1,113048.79,,,0.034478042
15787884,692,France,Female,30,7,0.0,2,1,1,18826.34,,,0.007926583
15806901,584,France,Female,39,2,112687.69,1,1,1,127749.61,,,0.3125515
15688691,665,Germany,Female,51,9,110610.41,2,0,1,1112.76,,,0.46144333
15778884,809,France,Female,38,2,154763.21,2,1,1,174800.31,,,0.02866482
15665385,657,France,Male,44,6,76495.04,1,1,0,79071.89,,,0.41366595
15596914,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0.0,0.0,0.0368566
15592761,710,France,Male,40,5,0.0,2,0,0,162878.96,,,0.077067316
15609758,537,France,Female,45,7,158621.04,1,1,0,120892.96,,,0.24740437
15769703,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,,,0.72398907
15751131,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,,,0.071745686
15768945,627,France,Male,27,1,62092.9,1,1,1,105887.04,,,0.09386249
15743193,644,France,Male,37,6,117271.8,2,1,0,104217.96,,,0.17738156
15698031,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,,,0.25554758
15659031,630,France,Female,36,8,126598.99,2,1,1,134407.93,,,0.052714724
15700383,763,France,Female,35,7,115651.6,2,1,1,104706.29,,,0.040826626
15577657,732,France,Male,41,8,0.0,2,1,1,170886.17,0.0,0.0,0.021671806
15769051,503,Spain,Male,25,7,0.0,1,0,1,192841.13,0.0,0.0,0.0821909
15747534,595,France,Male,46,10,0.0,1,1,0,73489.15,,,0.5457171
15680611,663,France,Male,67,9,0.0,3,1,1,72318.77,,,0.1133467
15780124,841,France,Male,74,9,108131.53,1,0,1,60830.38,,,0.00124502
15592707,531,Germany,Female,64,2,175754.87,2,1,1,60721.4,,,0.04245546
15737748,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,1.0,0.0,0.043994788
15808334,776,Germany,Female,37,1,93124.04,2,1,1,196079.32,,,0.012601765
15604044,700,France,Male,38,8,134811.3,1,1,0,1299.75,0.0,0.0,0.009029201
15629617,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0.0,0.0,0.32931563
15787155,514,Spain,Male,30,7,0.0,1,0,1,125010.24,0.0,0.0,0.07112355
15797329,626,France,Male,43,4,137638.69,1,1,0,130442.08,,,0.40383616
15672185,590,France,Male,47,3,0.0,2,1,0,171774.5,,,0.06623356
15644356,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,,,0.7143986
15686137,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0.0,0.0,0.022807188
15693381,533,Spain,Male,38,1,135289.33,2,0,1,152956.33,1.0,1.0,0.03587225
15718921,625,Spain,Male,32,7,106957.28,1,1,1,134794.02,,,0.06524212
15670889,528,France,Male,34,1,125566.9,1,1,1,176763.27,,,0.033105336
15600734,624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0.0,1.0,0.41011578
15765694,584,Spain,Female,59,1,0.0,1,0,1,130260.11,0.0,0.0,0.40233645
15619407,615,France,Male,39,4,133707.09,1,1,1,108152.75,,,0.08728959
15807221,555,Spain,Male,21,1,0.0,2,0,0,103901.35,,,0.018578146
15590201,500,Spain,Female,50,5,0.0,4,1,1,83866.35,,,0.98220944
15623521,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0.0,0.0,0.06312413
15761076,507,France,Male,41,3,58820.32,2,1,1,138536.09,,,0.092609756
15812750,591,France,Male,24,6,147360.0,1,1,1,25310.82,1.0,1.0,0.005662445
15715643,662,France,Male,44,8,0.0,2,1,1,175314.87,,,0.006322397
15576935,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,,,0.042410877
15735636,604,France,Female,53,2,121389.78,1,1,1,48201.64,,,0.50758284
15729958,777,France,Male,37,1,0.0,1,1,1,126837.72,,,0.09118804
15808557,695,France,Female,42,5,0.0,1,0,1,72172.13,,,0.15440214
15755825,666,France,Male,39,10,0.0,2,1,0,102999.33,,,0.0061147287
15811200,831,France,Female,34,2,0.0,2,0,0,165840.94,,,0.028033994
15781678,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,,,0.23293282
15726032,608,France,Male,33,9,89968.69,1,1,0,68777.26,0.0,0.0,0.14988887
15683483,812,Spain,Male,38,3,127117.8,2,1,1,174822.74,,,0.003354204
15660878,705,France,Male,92,1,126076.24,2,1,1,34436.83,,,0.038173478
15787710,427,Spain,Female,39,9,0.0,2,1,0,28368.37,,,0.017365327
15623595,586,Spain,Female,28,2,0.0,2,1,1,92067.35,0.0,0.0,0.022960132
15616811,535,France,Male,47,0,160729.1,1,0,1,145986.35,,,0.3135206
15765345,753,France,Male,35,4,0.0,2,1,1,106303.4,,,0.00468901
15736124,617,France,Male,25,1,102585.88,2,1,1,115387.4,,,0.005117374
15654506,514,France,Male,32,8,0.0,2,1,0,95857.18,0.0,0.0,0.021344889
15633897,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0.0,0.0,0.004962933
15618950,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,,,0.0075012175
15696812,586,Spain,Male,42,6,0.0,2,1,1,123410.23,,,0.009662023
15690452,605,France,Male,52,1,63349.75,1,1,0,108887.44,0.0,1.0,0.96071184
15626507,558,France,Male,27,1,152283.39,1,1,0,183271.15,,,0.026013585
15658148,657,France,Male,38,7,0.0,2,1,0,185827.74,,,0.005036491
15813451,677,Spain,Male,18,8,134796.87,2,1,1,114858.9,,,0.0032148075
15730360,502,France,Male,30,4,0.0,2,1,1,66263.87,,,0.0039139646
15814690,595,Germany,Female,64,2,105736.32,1,1,1,89935.73,,,0.27278808
15772383,613,France,Male,36,9,131307.11,1,0,0,83343.73,,,0.12914978
15784923,705,Germany,Female,37,3,109974.22,1,1,1,36320.87,,,0.6624581
15802483,686,France,Male,34,6,146178.13,2,1,1,88837.11,,,0.003761479
15702789,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,1.0,1.0,0.013082921
15722061,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,,,0.36846396
15754578,606,France,Female,35,0,135984.15,2,1,0,186778.89,,,0.033390418
15804771,614,France,Male,51,4,40685.92,1,1,1,46775.28,0.0,0.0,0.59108907
15663808,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,,,0.059745938
15648800,731,Germany,Female,21,8,132312.06,1,1,0,106663.46,0.0,0.0,0.13792817
15598840,680,France,Male,33,1,123082.08,1,1,0,134960.98,,,0.08708536
15643523,710,Spain,Female,30,10,0.0,2,1,0,19500.1,,,0.025728367
15574331,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,0.0,0.0,0.42162102
15583480,807,France,Female,36,4,0.0,2,0,1,147007.33,,,0.015666112
15680683,640,Spain,Male,29,5,197200.04,2,1,0,141453.62,,,0.34433252
15711015,743,France,Male,36,4,0.0,2,1,1,190911.02,,,0.0056233713
15787322,788,France,Female,41,6,0.0,1,1,1,25571.37,,,0.5317867
15601351,735,France,Male,43,9,127806.91,1,1,1,73069.59,,,0.14026737
15601977,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,,,0.14431393
